Date,Close,Open,High,Low,Volume,Change%
2022-04-07,802.29,811.34,816.33,802.29,45330,-1.46
2022-04-06,814.17,834.7,836.28,810.98,51880,-2.71
2022-04-05,836.89,845.75,850.93,836.89,34910,-1.03
2022-04-04,845.6,837.05,852.91,834.86,38300,1.26
2022-04-01,835.07,823.44,835.15,813.38,51490,1.41
2022-03-31,823.44,824.24,832.43,818.69,45540,-0.13
2022-03-30,824.54,848.02,850.41,824.35,55720,-2.79
2022-03-29,848.17,832.59,856.37,829.44,53780,1.87
2022-03-28,832.59,844.53,848.58,813.55,66270,-1.41
2022-03-25,844.53,840.53,851.34,832.43,50800,0.19
2022-03-24,842.93,851.48,852.94,841.2,52570,-0.99
2022-03-23,851.33,849.19,863.65,845.93,57520,0.27
2022-03-22,849.04,843.12,861.75,843.12,55720,0.77
2022-03-21,842.52,828.72,842.6,828.13,40100,1.78
2022-03-18,827.81,810.84,832.2,808.37,45260,2.28
2022-03-17,809.34,813.61,827.62,808.94,33990,-0.52
2022-03-16,813.61,810.38,821.78,810.38,31680,0.4
2022-03-15,810.38,791.91,810.67,788.85,49860,2.33
2022-03-14,791.95,800.86,812.67,786.14,59400,-1.11
2022-03-11,800.86,815.0,815.02,796.49,63570,-1.73
2022-03-10,815.0,810.37,822.75,807.58,51730,0.5
2022-03-09,810.97,804.46,818.77,794.33,63860,-0.17
2022-03-08,812.37,828.42,830.16,811.63,65790,-2.01
2022-03-07,829.02,826.98,832.45,818.81,55130,0.91
2022-03-04,821.57,821.84,827.69,819.46,60110,0.03
2022-03-03,821.33,807.46,821.33,806.79,52700,1.85
2022-03-02,806.41,807.06,815.87,795.36,57780,0.03
2022-03-01,806.16,799.11,810.44,797.81,59030,0.9
2022-02-28,798.96,796.69,803.14,793.75,51450,0.28
2022-02-25,796.69,784.72,803.94,783.52,60020,1.53
2022-02-24,784.72,797.53,803.39,768.11,84940,-1.62
2022-02-23,797.67,776.19,799.64,768.55,61980,2.77
2022-02-22,776.19,791.89,792.88,766.85,61160,-1.98
2022-02-21,791.89,778.13,797.06,778.13,38710,1.77
2022-02-18,778.13,762.85,781.12,754.18,35350,2.01
2022-02-17,762.82,762.74,771.07,758.4,26950,0.01
2022-02-16,762.74,748.2,764.99,747.53,30490,1.94
2022-02-15,748.2,742.71,750.34,739.5,22850,0.74
2022-02-14,742.71,748.96,753.86,736.6,38240,-0.83
2022-02-11,748.96,753.53,758.02,747.08,32150,-0.61
2022-02-10,753.53,739.41,758.4,739.41,26230,1.91
2022-02-09,739.41,720.35,741.84,716.18,34250,1.82
2022-02-08,726.17,724.08,731.0,720.14,25650,-0.54
2022-02-07,730.14,735.98,751.3,730.14,24180,-0.61
2022-01-28,734.63,728.03,735.91,716.6,36870,0.91
2022-01-27,728.03,731.76,743.89,720.75,23360,-0.51
2022-01-26,731.76,735.99,755.88,731.76,24670,-0.02
2022-01-25,731.9,704.48,732.08,688.99,30520,3.89
2022-01-24,704.48,756.32,761.23,704.48,48710,-6.02
2022-01-21,749.64,743.74,757.29,743.57,34610,1.63
2022-01-20,737.59,715.87,744.47,700.44,35640,2.25
2022-01-19,721.37,732.6,732.81,715.23,25210,-2.35
2022-01-18,738.74,776.02,782.71,727.01,41070,-5.64
2022-01-17,782.92,821.97,849.3,779.12,61390,-4.75
2022-01-14,821.95,802.63,827.88,788.22,35450,1.39
2022-01-13,810.71,844.07,860.26,810.11,41640,-3.92
2022-01-12,843.8,844.6,862.03,821.7,60250,-1.29
2022-01-11,854.85,849.08,869.91,845.07,43080,0.68
2022-01-10,849.08,874.02,892.18,847.93,58920,-2.85
2022-01-07,874.02,855.3,874.45,851.04,47340,2.72
2022-01-06,850.84,840.2,858.95,836.73,46210,1.27
2022-01-05,840.2,818.14,842.31,818.14,53220,2.74
2022-01-04,817.8,803.5,822.3,798.36,40040,1.78
2021-12-31,803.5,786.59,804.19,783.65,34490,1.98
2021-12-30,787.93,777.79,788.15,776.89,43470,1.3
2021-12-29,777.82,787.5,789.37,776.66,41270,-0.55
2021-12-28,782.15,763.0,783.55,762.88,48030,2.51
2021-12-27,763.02,753.07,764.81,750.08,32430,1.32
2021-12-24,753.11,748.04,760.57,741.6,39230,0.68
2021-12-23,748.04,773.45,776.24,742.35,63040,-3.29
2021-12-22,773.45,777.9,784.58,769.56,48560,-0.57
2021-12-21,777.9,778.42,782.28,766.26,42350,0.24
2021-12-20,776.01,778.32,783.01,767.95,49520,-0.3
2021-12-17,778.32,770.78,781.39,770.74,51590,0.98
2021-12-16,770.74,761.03,772.05,759.73,44310,1.28
2021-12-15,761.03,765.16,770.17,761.01,44070,-0.54
2021-12-14,765.16,771.72,775.6,758.79,39990,-0.85
2021-12-13,771.72,755.0,773.16,754.63,39850,2.22
2021-12-10,754.95,763.62,766.88,752.59,38340,-1.11
2021-12-09,763.46,755.42,764.26,751.4,36060,1.06
2021-12-08,755.42,741.77,760.12,741.77,53760,1.71
2021-12-07,742.73,713.35,742.73,713.26,44120,3.94
2021-12-06,714.55,740.91,741.55,709.12,51190,-3.56
2021-12-03,740.91,766.48,768.21,740.91,63300,-2.81
2021-12-02,762.31,758.73,769.33,749.29,45840,0.91
2021-12-01,755.46,764.35,765.35,752.63,44460,-1.16
2021-11-30,764.35,767.97,774.45,758.68,65260,-0.38
2021-11-29,767.24,762.17,772.34,742.41,55380,0.32
2021-11-26,764.8,768.66,778.85,758.61,51180,-0.5
2021-11-25,768.66,760.88,771.82,758.49,43480,1.53
2021-11-24,757.04,743.07,757.85,741.54,45290,1.88
2021-11-23,743.07,734.07,743.07,721.55,47860,1.26
2021-11-22,733.85,750.66,755.65,725.34,70490,-1.95
2021-11-19,748.46,764.38,777.01,741.77,95860,-2.08
2021-11-18,764.38,750.58,766.52,750.58,62490,1.84
2021-11-17,750.58,744.28,752.3,737.39,52480,1.19
2021-11-16,741.75,733.52,744.63,722.22,72770,1.44
2021-11-15,731.21,729.24,744.34,722.2,72340,0.45
2021-11-12,727.94,726.79,732.71,721.04,51250,0.43
2021-11-11,724.81,727.02,732.66,712.66,74430,-0.3
2021-11-10,727.02,712.5,727.27,711.96,64690,2.04
2021-11-09,712.5,709.53,715.45,701.52,66380,0.42
2021-11-08,709.53,694.4,712.24,693.77,63730,2.24
2021-11-05,694.0,682.8,696.8,682.46,51760,1.64
2021-11-04,682.8,668.68,684.95,664.69,62960,2.11
2021-11-03,668.68,686.9,700.7,668.68,83240,-2.64
2021-11-02,686.78,668.59,689.43,666.79,77980,2.74
2021-11-01,668.48,661.54,675.41,661.44,70580,1.05
2021-10-29,661.54,657.88,665.61,653.16,60900,0.56
2021-10-28,657.88,640.05,659.12,640.05,74840,2.79
2021-10-27,640.05,623.93,641.05,623.93,62080,2.58
2021-10-26,623.93,620.39,624.67,614.37,41780,0.57
2021-10-25,620.39,611.17,622.71,609.16,64310,1.57
2021-10-22,610.81,606.97,611.07,604.8,61030,0.63
2021-10-21,606.97,606.93,611.05,603.34,50680,0.01
2021-10-20,606.93,608.78,610.62,599.48,47760,-0.28
2021-10-19,608.66,608.88,610.74,604.1,40470,-0.07
2021-10-18,609.06,606.25,614.24,604.08,56650,0.46
2021-10-15,606.25,605.93,611.1,601.98,46010,0.05
2021-10-14,605.93,592.33,608.12,592.18,51270,2.3
2021-10-13,592.33,586.74,594.82,586.38,39870,0.95
2021-10-12,586.74,588.58,594.86,586.41,56330,-0.31
2021-10-11,588.58,584.62,589.85,584.62,40260,0.51
2021-10-08,585.61,585.39,588.35,584.27,38090,0.06
2021-10-07,585.27,582.35,588.15,581.35,45620,0.44
2021-10-06,582.69,580.8,584.97,579.31,44490,0.38
2021-10-05,580.46,567.33,581.13,565.66,87810,2.34
2021-10-04,567.21,570.49,576.83,563.23,80410,-0.57
2021-10-01,570.49,568.92,573.03,565.23,58940,0.28
2021-09-30,568.92,564.14,572.35,564.14,39880,0.85
2021-09-29,564.13,571.85,572.71,563.48,49170,-1.31
2021-09-28,571.61,563.17,574.79,556.34,61300,1.5
2021-09-27,563.17,579.1,582.96,563.17,68780,-2.75
2021-09-24,579.1,580.61,585.18,577.5,59450,-0.28
2021-09-23,580.73,589.82,593.01,580.48,76910,-1.44
2021-09-22,589.2,582.07,589.21,580.34,71820,1.22
2021-09-21,582.07,582.62,583.08,571.33,85880,-0.1
2021-09-20,582.64,585.17,593.23,579.74,81260,-0.41
2021-09-17,585.05,577.57,588.96,577.57,73520,1.39
2021-09-16,577.04,576.92,584.4,574.66,63400,0.02
2021-09-15,576.92,572.54,581.26,569.23,72060,0.77
2021-09-14,572.54,577.58,583.87,570.53,68330,-0.88
2021-09-13,577.64,589.35,593.01,575.68,76390,-1.81
2021-09-10,588.28,589.51,591.8,584.91,51380,-0.21
2021-09-09,589.51,584.74,593.02,583.04,50710,0.78
2021-09-08,584.93,578.03,591.08,577.56,51400,1.19
2021-09-07,578.03,572.58,584.88,572.45,73990,0.97
2021-09-06,572.45,569.2,578.44,568.81,96930,0.57
2021-09-01,569.2,569.63,575.92,566.94,54470,-0.12
2021-08-31,569.9,570.27,573.32,568.1,67360,-0.06
2021-08-30,570.27,563.35,573.36,563.09,61510,1.23
2021-08-27,563.35,559.04,564.87,550.78,49430,0.72
2021-08-26,559.31,564.33,568.95,556.1,62050,-0.47
2021-08-25,561.93,550.35,561.93,543.95,39360,1.6
2021-08-24,553.07,553.12,567.13,547.93,60290,-0.04
2021-08-23,553.27,553.27,563.09,552.61,75610,-0.01
2021-08-20,553.35,573.97,576.82,546.32,124410,-3.52
2021-08-19,573.51,575.09,579.19,571.56,68490,-0.27
2021-08-18,575.09,571.94,578.1,568.11,71570,0.59
2021-08-17,571.74,573.96,577.29,568.58,87020,-0.39
2021-08-16,573.96,558.78,573.96,558.78,82780,2.72
2021-08-13,558.78,551.44,558.78,543.09,83670,1.33
2021-08-12,551.44,551.44,557.73,549.12,75820,0.0
2021-08-11,551.44,551.36,560.81,551.06,74430,0.29
2021-08-10,549.87,537.3,551.43,537.3,92040,2.35
2021-08-09,537.25,526.01,539.09,522.83,74390,2.05
2021-08-06,526.46,526.92,534.31,525.41,78730,-0.09
2021-08-05,526.92,519.96,528.56,515.64,81030,1.39
2021-08-04,519.71,520.36,528.31,516.09,64989,-0.07
2021-08-03,520.06,509.22,520.06,507.26,62540,2.09
2021-08-02,509.4,503.85,513.46,501.37,60990,1.1
2021-07-30,503.85,494.31,503.85,494.31,59580,1.93
2021-07-29,494.31,482.49,494.31,482.11,54210,2.45
2021-07-28,482.49,482.48,484.01,475.94,35850,0.0
2021-07-27,482.48,475.2,486.08,469.68,50560,1.53
2021-07-26,475.2,470.18,475.78,464.48,42820,1.07
2021-07-23,470.18,478.35,479.74,470.18,48710,-1.71
2021-07-22,478.35,467.81,480.4,466.85,50940,2.28
2021-07-21,467.68,469.11,476.44,466.22,31100,-0.22
2021-07-20,468.73,452.19,468.73,446.77,55870,3.4
2021-07-19,453.32,480.64,480.64,452.84,71960,-5.71
2021-07-16,480.77,480.54,487.12,480.27,64480,0.05
2021-07-15,480.54,465.77,480.54,461.26,61940,3.17
2021-07-14,465.77,468.92,472.83,456.6,57570,-0.67
2021-07-13,468.92,457.81,470.32,456.64,62670,2.05
2021-07-12,459.52,477.83,479.95,444.98,116740,-3.83
2021-07-09,477.83,495.07,497.68,476.8,73570,-3.48
2021-07-08,495.07,497.98,503.74,492.23,58040,-0.62
2021-07-07,498.17,493.17,499.44,480.78,87040,1.01
2021-07-06,493.17,517.86,523.63,493.17,103370,-4.77
2021-07-05,517.86,521.96,523.32,508.96,91650,-0.74
2021-07-02,521.72,515.97,524.15,515.97,89320,1.19
2021-07-01,515.59,508.17,516.18,504.57,95690,1.46
2021-06-30,508.17,510.32,512.22,506.27,63680,-0.42
2021-06-29,510.3,510.44,515.13,507.82,87470,-0.1
2021-06-28,510.8,505.19,511.56,505.19,84060,1.16
2021-06-25,504.93,496.74,504.93,495.14,66870,1.65
2021-06-24,496.74,498.26,502.07,494.29,55100,-0.27
2021-06-23,498.07,502.09,505.05,496.04,75990,-0.8
2021-06-22,502.09,502.62,512.3,502.09,83040,-0.03
2021-06-21,502.24,505.52,509.51,500.19,78570,-0.65
2021-06-18,505.52,502.61,509.5,501.1,78450,0.58
2021-06-17,502.61,493.34,502.84,484.85,99580,1.88
2021-06-16,493.34,499.34,505.14,493.34,118490,-1.2
2021-06-15,499.34,498.59,505.98,496.87,93400,-0.05
2021-06-14,499.57,494.03,505.87,494.03,99780,1.09
2021-06-11,494.16,481.31,501.92,481.31,99640,2.67
2021-06-10,481.31,492.01,492.6,481.08,79670,-2.17
2021-06-09,492.01,474.09,492.43,465.99,99110,3.78
2021-06-08,474.09,506.39,509.22,466.91,152180,-5.15
2021-06-07,499.84,515.27,519.51,493.98,142540,-2.99
2021-06-04,515.27,512.24,515.45,504.21,123940,0.59
2021-06-03,512.24,500.2,517.27,499.23,134900,2.41
2021-06-02,500.2,493.17,500.2,487.18,110990,1.47
2021-06-01,492.97,493.64,502.06,487.8,125270,-0.12
2021-05-31,493.56,477.08,494.14,472.89,118230,3.67
2021-05-28,476.11,460.18,476.98,460.18,113990,3.25
2021-05-27,461.11,459.56,464.6,453.54,91340,0.3
2021-05-26,459.75,457.63,462.42,456.09,90600,0.51
2021-05-25,457.42,453.52,461.36,453.42,76240,0.86
2021-05-24,453.52,447.12,453.53,447.12,67440,1.44
2021-05-21,447.06,442.8,451.56,440.06,80840,0.96
2021-05-20,442.8,441.43,444.45,438.89,75990,0.49
2021-05-19,440.62,438.98,440.75,435.12,79010,0.37
2021-05-18,438.98,442.88,444.14,434.47,66760,-0.69
2021-05-17,442.01,440.03,446.57,439.7,81290,0.45
2021-05-14,440.03,428.53,440.08,428.34,95040,2.68
2021-05-13,428.53,424.42,432.25,424.42,73620,0.89
2021-05-12,424.75,417.4,424.77,415.23,55600,1.76
2021-05-11,417.4,418.61,422.81,416.37,64400,-0.26
2021-05-10,418.48,416.96,420.53,412.81,60240,0.36
2021-05-07,416.96,419.8,419.8,409.81,64870,-0.68
2021-05-06,419.8,422.77,429.05,419.8,71080,-0.8
2021-05-05,423.17,413.53,425.46,413.53,68230,2.43
2021-05-04,413.15,420.4,420.52,407.94,56780,-1.44
2021-04-29,419.19,418.63,421.29,417.51,44560,0.17
2021-04-28,418.49,415.55,420.39,412.73,49810,0.71
2021-04-27,415.55,415.66,416.9,409.27,58170,-0.03
2021-04-26,415.66,427.23,432.57,414.9,74350,-2.67
2021-04-23,427.08,421.35,427.08,411.09,79730,1.36
2021-04-22,421.35,442.87,443.65,421.35,99240,-4.86
2021-04-20,442.87,442.4,447.95,440.51,88050,0.07
2021-04-19,442.54,440.43,443.22,434.52,90340,0.48
2021-04-16,440.43,444.11,445.64,431.56,120210,-0.76
2021-04-15,443.82,447.32,452.43,440.55,79380,-0.64
2021-04-14,446.69,441.71,446.78,437.86,79480,1.13
2021-04-13,441.71,452.1,456.94,441.71,120850,-2.26
2021-04-12,451.93,448.6,453.48,446.08,81730,0.83
2021-04-09,448.23,447.44,449.49,444.7,89000,0.18
2021-04-08,447.44,444.53,449.7,440.68,86250,0.65
2021-04-07,444.53,444.23,445.85,440.48,78620,0.16
2021-04-06,443.8,442.44,444.49,435.62,105720,0.56
2021-04-05,441.35,444.22,453.52,441.32,75270,-0.65
2021-04-02,444.22,436.23,452.56,435.89,110640,1.82
2021-04-01,436.26,421.61,439.33,417.78,121980,3.47
2021-03-31,421.61,415.64,422.08,409.58,129419,1.48
2021-03-30,415.47,406.64,416.67,406.31,100160,2.17
2021-03-29,406.64,396.4,406.87,395.96,120180,2.58
2021-03-26,396.4,387.11,396.45,370.19,145470,2.4
2021-03-25,387.11,390.19,392.96,384.92,59990,-0.86
2021-03-24,390.48,397.23,397.23,380.26,109160,-1.66
2021-03-23,397.09,403.67,405.38,392.13,107980,-1.59
2021-03-22,403.52,406.15,408.31,400.38,84330,-0.58
2021-03-19,405.86,405.61,406.1,398.98,91050,0.15
2021-03-18,405.27,399.71,406.39,399.4,105020,1.39
2021-03-17,399.71,392.89,400.91,392.15,102090,1.8
2021-03-16,392.63,392.77,394.05,386.6,118900,-0.04
2021-03-15,392.77,394.4,398.17,392.6,91530,-0.41
2021-03-12,394.4,395.64,399.64,392.6,95820,-0.6
2021-03-11,396.8,389.76,397.68,389.76,113890,2.07
2021-03-10,388.76,382.15,388.76,380.88,95200,1.73
2021-03-09,382.15,386.46,386.78,379.61,84130,-1.12
2021-03-08,386.46,382.14,391.06,382.14,85780,1.13
2021-03-05,382.14,376.53,384.09,370.44,98590,1.52
2021-03-04,376.42,375.61,379.87,364.35,107490,0.22
2021-03-03,375.61,373.53,376.23,370.85,68500,0.56
2021-03-02,373.53,375.25,378.14,370.96,70600,-0.46
2021-03-01,375.25,365.43,375.25,364.79,83970,2.69
2021-02-26,365.43,363.79,365.43,357.19,76410,0.45
2021-02-25,363.79,360.96,367.05,359.72,71360,0.78
2021-02-24,360.96,363.15,367.72,357.15,94610,-0.6
2021-02-23,363.15,353.14,364.52,353.14,87160,2.83
2021-02-22,353.14,353.35,357.7,350.61,64040,-0.06
2021-02-19,353.35,353.02,356.72,347.73,67080,0.09
2021-02-18,353.02,350.72,355.78,349.64,85410,0.66
2021-02-17,350.72,339.46,350.72,338.06,57620,4.1
2021-02-09,336.9,328.23,338.27,324.84,45620,2.3
2021-02-08,329.33,338.67,343.66,325.13,83740,-2.85
2021-02-05,338.99,330.91,339.01,330.51,64739,2.43
2021-02-04,330.96,330.26,336.67,326.7,50770,0.47
2021-02-03,329.4,312.07,330.86,312.07,73860,5.55
2021-02-02,312.07,299.59,312.07,291.54,77500,4.17
2021-02-01,299.59,316.02,318.1,298.64,65740,-5.3
2021-01-29,316.35,299.77,317.74,282.25,99910,4.2
2021-01-28,303.61,330.4,330.4,299.8,85150,-8.2
2021-01-27,330.73,348.27,349.37,327.81,89040,-5.04
2021-01-26,348.27,361.8,362.8,340.45,122030,-3.74
2021-01-25,361.8,367.79,368.05,361.11,83030,-1.57
2021-01-22,367.56,370.98,373.94,366.08,83110,-0.92
2021-01-21,370.98,361.53,373.14,360.58,80390,2.68
2021-01-20,361.29,354.67,361.29,332.7,114980,1.95
2021-01-19,354.39,378.1,380.34,345.39,162660,-6.24
2021-01-18,377.97,376.22,384.46,375.85,101080,0.53
2021-01-15,375.99,363.95,378.17,363.95,124840,3.38
2021-01-14,363.68,357.06,364.76,354.77,77240,1.85
2021-01-13,357.06,356.0,362.16,353.77,128449,0.45
2021-01-12,355.45,354.07,356.35,346.85,95500,0.51
2021-01-11,353.63,351.51,357.82,351.29,84650,0.6
2021-01-08,351.51,349.1,353.09,346.64,99930,0.69
2021-01-07,349.1,342.0,349.1,339.15,100970,2.08
2021-01-06,342.0,340.02,345.41,337.87,71390,0.58
2021-01-05,340.02,335.79,341.87,333.98,76060,1.26
2021-01-04,335.79,323.41,337.46,323.41,71400,3.83
2020-12-31,323.41,316.47,323.49,314.74,64310,2.17
2020-12-30,316.53,318.86,318.86,314.77,61140,-0.73
2020-12-29,318.86,317.12,320.87,315.61,56940,0.55
2020-12-28,317.12,310.06,318.22,309.62,78510,2.33
2020-12-25,309.91,301.15,310.4,298.93,63790,2.91
2020-12-24,301.15,302.83,304.76,289.63,78220,-0.55
2020-12-23,302.83,305.19,307.72,298.55,88520,-0.72
2020-12-22,305.04,299.9,305.04,297.08,72090,1.71
2020-12-21,299.9,292.72,301.89,292.63,73390,2.59
2020-12-18,292.34,285.61,292.85,285.61,57740,2.36
2020-12-17,285.61,285.38,287.04,282.81,74430,0.28
2020-12-16,284.81,281.68,286.31,281.68,43030,1.05
2020-12-15,281.86,282.11,283.63,280.28,68900,-0.09
2020-12-14,282.11,276.82,283.19,274.8,53020,1.91
2020-12-11,276.82,274.04,277.13,273.52,36620,0.97
2020-12-10,274.16,276.91,279.75,273.84,52030,-0.93
2020-12-09,276.73,274.11,278.07,273.99,51380,0.95
2020-12-08,274.13,273.24,275.34,272.08,50190,0.29
2020-12-07,273.34,273.18,274.87,271.98,39840,0.26
2020-12-04,272.62,273.6,274.5,271.24,42700,-0.29
2020-12-03,273.42,271.5,274.64,271.5,40390,0.71
2020-12-02,271.5,267.95,271.85,267.39,51050,1.32
2020-12-01,267.95,266.99,269.18,262.52,63320,0.36
2020-11-30,266.99,268.36,269.27,266.49,38550,-0.45
2020-11-27,268.21,269.24,269.69,266.97,27570,-0.34
2020-11-26,269.12,268.77,269.55,266.68,36570,0.17
2020-11-25,268.66,266.81,269.67,266.61,43900,0.64
2020-11-24,266.96,268.58,269.64,263.79,48120,-0.57
2020-11-23,268.5,267.28,268.52,265.57,39860,0.57
2020-11-20,266.98,267.6,267.99,265.04,42380,-0.23
2020-11-19,267.6,267.4,267.89,266.15,41700,0.07
2020-11-18,267.4,266.66,267.79,265.6,41230,0.28
2020-11-17,266.66,262.02,266.66,262.02,45970,1.83
2020-11-16,261.87,264.14,266.21,261.26,39310,-0.86
2020-11-13,264.14,264.36,265.1,262.92,34660,-0.05
2020-11-12,264.28,261.16,264.28,260.48,42240,1.19
2020-11-11,261.16,259.23,261.18,258.81,31440,0.74
2020-11-10,259.23,259.17,263.7,258.97,49140,0.2
2020-11-09,258.71,254.63,258.71,254.63,40490,1.65
2020-11-06,254.52,252.86,254.54,251.69,19560,0.66
2020-11-05,252.86,254.76,255.77,252.73,22370,-0.75
2020-11-04,254.76,253.04,256.2,252.92,31200,0.68
2020-11-03,253.04,250.71,253.07,250.41,21840,0.93
2020-11-02,250.71,247.67,250.71,246.88,15970,1.21
2020-10-30,247.71,246.3,248.34,244.34,19110,0.57
2020-10-29,246.3,246.27,248.62,243.36,24880,-0.07
2020-10-28,246.47,253.19,253.99,246.07,40500,-2.65
2020-10-27,253.19,256.49,256.87,252.69,32619,-1.29
2020-10-26,256.49,262.42,263.42,256.49,38560,-2.17
2020-10-23,262.17,260.33,263.29,260.33,37280,0.71
2020-10-22,260.33,258.56,260.34,257.06,25390,0.75
2020-10-21,258.39,259.95,262.03,258.39,31810,-0.68
2020-10-20,260.16,260.71,261.36,258.11,31930,-0.15
2020-10-19,260.54,260.48,262.45,259.57,32189,0.02
2020-10-16,260.48,259.85,261.89,258.04,27570,0.27
2020-10-15,259.79,256.58,261.85,256.23,45510,1.33
2020-10-14,256.38,254.85,257.06,254.57,42130,0.67
2020-10-13,254.68,254.7,255.38,253.08,20670,-0.01
2020-10-12,254.7,257.2,259.9,254.01,43830,-0.97
2020-10-09,257.2,254.44,257.51,254.44,44740,1.09
2020-10-08,254.42,254.1,256.31,251.79,42350,0.13
2020-10-07,254.09,256.85,257.14,254.07,44090,-0.94
2020-10-06,256.51,256.97,258.84,255.16,36800,-0.03
2020-10-05,256.59,251.52,257.0,251.35,55650,2.02
2020-10-02,251.52,251.01,253.46,246.43,61740,0.16
2020-10-01,251.11,248.66,251.99,248.27,34980,0.99
2020-09-30,248.66,244.85,248.66,243.58,23860,1.54
2020-09-29,244.9,247.61,250.06,244.87,34690,-1.09
2020-09-28,247.61,244.76,248.95,244.75,32880,1.16
2020-09-25,244.76,243.1,245.29,242.09,31340,0.21
2020-09-24,244.24,245.54,246.4,243.42,24800,-0.53
2020-09-23,245.54,243.9,247.0,243.9,31140,0.44
2020-09-22,244.47,241.36,244.47,239.73,44420,1.27
2020-09-21,241.41,239.64,244.05,239.64,42880,0.74
2020-09-18,239.64,237.83,239.71,237.47,22060,0.8
2020-09-17,237.74,237.5,239.08,235.72,32590,0.15
2020-09-16,237.39,237.23,238.71,236.76,26930,0.07
2020-09-15,237.23,236.22,238.21,235.95,27890,0.53
2020-09-14,235.99,234.31,236.5,234.26,26690,0.72
2020-09-11,234.31,233.29,236.0,231.56,23760,0.73
2020-09-10,232.62,232.93,234.95,232.54,15400,-0.08
2020-09-09,232.8,231.9,232.9,228.94,20560,0.39
2020-09-08,231.9,231.41,232.55,229.62,29580,0.21
2020-09-07,231.41,234.74,235.8,231.41,29620,-1.44
2020-09-04,234.79,234.49,235.18,229.8,28440,0.13
2020-09-03,234.49,233.13,235.23,231.94,30820,0.58
2020-09-01,233.13,232.12,233.29,231.1,24630,0.45
2020-08-31,232.09,233.97,235.44,231.37,29960,-0.8
2020-08-28,233.97,233.12,236.6,233.12,31070,0.36
2020-08-27,233.12,231.98,234.16,231.85,17700,0.49
2020-08-26,231.98,229.99,232.68,229.04,32930,1.17
2020-08-25,229.3,228.35,230.5,227.67,32290,0.42
2020-08-24,228.35,225.5,230.02,225.45,26940,0.92
2020-08-21,226.26,223.87,226.59,223.05,26480,1.07
2020-08-20,223.87,223.12,226.16,222.54,32950,0.34
2020-08-19,223.12,217.56,223.93,216.53,31520,2.68
2020-08-18,217.29,217.54,218.79,217.09,18760,-0.1
2020-08-17,217.5,214.98,217.55,213.89,24930,1.05
2020-08-14,215.23,216.74,217.43,213.61,28340,-0.31
2020-08-13,215.9,213.66,216.5,213.66,20460,1.05
2020-08-12,213.66,214.7,215.12,212.58,21570,-0.24
2020-08-11,214.17,210.53,214.19,208.51,32060,1.61
2020-08-10,210.78,209.56,212.35,209.46,22650,0.64
2020-08-07,209.44,210.42,211.54,208.17,16370,-0.44
2020-08-06,210.36,211.38,211.92,208.77,24560,-0.48
2020-08-05,211.38,207.96,211.55,206.69,21780,1.65
2020-08-04,207.95,204.8,209.26,204.8,22500,1.84
2020-08-03,204.19,198.38,204.25,197.58,25740,2.87
2020-07-31,198.49,200.12,200.39,194.75,17400,-0.67
2020-07-30,199.83,199.31,201.76,198.13,16110,0.54
2020-07-29,198.75,200.84,200.84,189.42,32450,-1.04
2020-07-28,200.84,189.44,200.84,187.31,26520,5.94
2020-07-27,189.58,200.41,201.03,188.99,38430,-6.84
2020-07-24,203.49,214.03,214.43,200.97,42100,-4.92
2020-07-23,214.03,215.6,215.85,212.08,21280,-0.69
2020-07-22,215.52,219.72,219.72,214.57,15600,-1.64
2020-07-21,219.11,219.11,220.53,217.59,17600,0.0
2020-07-20,219.11,221.1,221.9,218.66,21440,-0.9
2020-07-17,221.1,219.53,221.87,219.05,23650,0.73
2020-07-16,219.5,218.41,221.23,218.33,17500,0.5
2020-07-15,218.41,219.55,221.5,218.41,15150,-0.28
2020-07-14,219.03,217.98,219.03,216.67,15250,0.41
2020-07-13,218.14,219.37,221.17,217.2,13090,-0.3
2020-07-10,218.79,220.7,221.21,218.04,16670,-0.87
2020-07-09,220.7,216.84,220.99,216.84,24600,1.78
2020-07-08,216.84,215.26,217.19,215.13,11590,0.03
2020-07-07,216.77,216.44,218.82,214.46,18280,0.16
2020-07-06,216.43,214.94,217.0,214.26,15760,0.69
2020-07-03,214.94,214.39,215.98,213.81,14010,0.26
2020-07-02,214.39,215.16,217.04,213.84,12600,-0.36
2020-07-01,215.16,209.88,215.59,208.51,18230,2.41
2020-06-30,210.09,211.42,214.67,206.69,37570,-0.63
2020-06-29,211.42,219.56,219.62,209.62,30860,-3.81
2020-06-26,219.79,221.43,223.41,219.72,26500,-0.67
2020-06-25,221.27,221.43,221.43,218.16,37050,-0.07
2020-06-24,221.43,224.26,226.16,221.0,30180,-1.25
2020-06-23,224.23,223.46,225.94,222.11,35530,0.16
2020-06-22,223.88,225.3,226.9,223.39,24660,-0.63
2020-06-19,225.3,219.96,225.51,219.96,23920,2.43
2020-06-18,219.96,221.58,221.58,218.09,21970,-0.67
2020-06-17,221.45,224.77,225.89,220.71,44260,-1.43
2020-06-16,224.66,221.73,225.91,221.62,37320,1.76
2020-06-15,220.77,227.29,228.31,219.73,42270,-2.87
2020-06-12,227.29,224.36,227.29,214.14,52600,1.31
2020-06-11,224.36,236.94,237.94,224.25,72470,-5.49
2020-06-10,237.39,237.18,238.93,233.0,43220,0.1
2020-06-09,237.16,236.9,237.99,233.03,45390,0.13
