"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"03/01/2011","19,497.5","19,495.0","19,497.5","19,495.0","","0.00%"
"31/12/2010","19,497.5","19,495.0","19,500.5","19,450.0","","0.12%"
"30/12/2010","19,475.0","19,495.0","19,523.0","19,450.0","","-0.10%"
"29/12/2010","19,495.0","19,495.0","19,503.0","19,450.0","","0.03%"
"28/12/2010","19,490.0","19,495.0","19,508.0","19,450.0","","-0.03%"
"27/12/2010","19,495.0","19,495.0","19,503.0","19,450.0","","-0.02%"
"24/12/2010","19,499.0","19,495.0","19,499.0","19,450.0","","0.02%"
"23/12/2010","19,495.0","19,495.0","19,503.0","19,450.0","","-0.01%"
"22/12/2010","19,497.5","19,495.0","19,500.5","19,450.0","","0.00%"
"21/12/2010","19,497.5","19,495.0","19,500.5","19,450.0","","0.00%"
"20/12/2010","19,497.5","19,495.0","19,500.5","19,450.0","","0.00%"
"17/12/2010","19,497.5","19,495.0","19,500.5","19,450.0","","0.00%"
"16/12/2010","19,497.5","19,495.0","19,500.5","19,450.0","","-0.01%"
"15/12/2010","19,499.0","19,495.0","19,499.0","19,450.0","","0.02%"
"14/12/2010","19,495.0","19,495.0","19,503.0","19,450.0","","-0.02%"
"13/12/2010","19,499.0","19,495.0","19,499.0","19,450.0","","0.02%"
"10/12/2010","19,495.0","19,495.0","19,503.0","19,450.0","","-0.01%"
"09/12/2010","19,497.5","19,495.0","19,500.5","19,450.0","","-0.01%"
"08/12/2010","19,499.0","19,495.0","19,499.0","19,450.0","","0.02%"
"07/12/2010","19,495.0","19,495.0","19,503.0","19,450.0","","-0.02%"
"06/12/2010","19,499.0","19,495.0","19,499.0","19,450.0","","0.00%"
"03/12/2010","19,499.0","19,495.0","19,499.0","19,450.0","","0.01%"
"02/12/2010","19,497.5","19,495.0","19,500.5","19,450.0","","0.00%"
"01/12/2010","19,497.5","19,495.0","19,500.5","19,450.0","","-0.01%"
"30/11/2010","19,499.0","19,495.0","19,499.0","19,450.0","","0.01%"
"29/11/2010","19,497.5","19,495.0","19,500.5","19,450.0","","0.00%"
"26/11/2010","19,497.5","19,495.0","19,500.5","19,450.0","","0.00%"
"25/11/2010","19,497.5","19,495.0","19,500.5","19,450.0","","0.00%"
"24/11/2010","19,497.5","19,495.0","19,500.5","19,450.0","","0.01%"
"23/11/2010","19,495.0","19,495.0","19,503.0","19,450.0","","0.00%"
"22/11/2010","19,495.0","19,495.0","19,503.0","19,450.0","","0.00%"
"19/11/2010","19,495.0","19,495.0","19,503.0","19,450.0","","0.00%"
"18/11/2010","19,495.0","19,495.0","19,503.0","19,450.0","","-0.01%"
"17/11/2010","19,497.5","19,495.0","19,500.5","19,450.0","","0.04%"
"16/11/2010","19,490.0","19,495.0","19,505.0","19,450.0","","0.00%"
"15/11/2010","19,490.0","19,495.0","19,507.0","19,450.0","","-0.03%"
"12/11/2010","19,495.0","19,495.0","19,501.0","19,450.0","","0.00%"
"11/11/2010","19,495.0","19,495.0","19,502.0","19,450.0","","-0.01%"
"10/11/2010","19,497.5","19,495.0","19,497.5","19,450.0","","0.04%"
"09/11/2010","19,490.0","19,495.0","19,507.0","19,450.0","","0.00%"
"08/11/2010","19,490.0","19,495.0","19,508.0","19,450.0","","-0.03%"
"05/11/2010","19,495.0","19,497.0","19,502.0","19,450.0","","0.03%"
"04/11/2010","19,490.0","19,495.0","19,505.0","19,450.0","","0.00%"
"03/11/2010","19,490.0","19,495.0","19,508.0","19,450.0","","0.00%"
"02/11/2010","19,490.0","19,495.0","19,507.0","19,450.0","","-0.04%"
"01/11/2010","19,497.5","19,920.0","19,922.5","19,450.0","","0.04%"
"29/10/2010","19,490.0","19,490.0","19,508.0","19,450.0","","-0.03%"
"28/10/2010","19,495.0","19,495.0","19,503.0","19,450.0","","0.00%"
"27/10/2010","19,495.0","19,490.0","19,503.0","19,450.0","","0.00%"
"26/10/2010","19,495.0","19,850.0","19,925.0","19,450.0","","0.10%"
"25/10/2010","19,475.0","19,850.0","19,875.0","19,450.0","","-0.05%"
"22/10/2010","19,485.0","19,850.0","19,865.0","19,450.0","","-0.05%"
"21/10/2010","19,495.0","19,490.0","19,503.0","19,450.0","","0.10%"
"20/10/2010","19,475.0","19,490.0","19,875.0","19,450.0","","-0.10%"
"19/10/2010","19,495.0","19,780.0","19,855.0","19,450.0","","-0.01%"
"18/10/2010","19,497.5","19,490.0","19,500.5","19,450.0","","-0.01%"
"15/10/2010","19,498.5","19,750.0","19,751.5","19,450.0","","0.01%"
"14/10/2010","19,497.5","19,490.0","19,752.5","19,450.0","","-0.01%"
"13/10/2010","19,499.0","19,490.0","19,499.0","19,450.0","","0.12%"
"12/10/2010","19,475.0","19,490.0","19,523.0","19,450.0","","-0.05%"
"11/10/2010","19,485.0","19,700.0","19,715.0","19,450.0","","-0.06%"
"08/10/2010","19,497.5","19,470.0","19,500.5","19,450.0","","0.00%"
"07/10/2010","19,497.5","19,550.0","19,672.5","19,450.0","","0.04%"
"06/10/2010","19,490.0","19,490.0","19,507.0","19,450.0","","-0.03%"
"05/10/2010","19,495.0","19,490.0","19,555.0","19,450.0","","-0.01%"
"04/10/2010","19,497.5","19,490.0","19,497.5","19,450.0","","0.04%"
"01/10/2010","19,490.0","19,490.0","19,508.0","19,450.0","","0.08%"
"30/09/2010","19,475.0","19,470.0","19,522.0","19,450.0","","-0.08%"
"29/09/2010","19,490.0","19,465.0","19,507.0","19,090.0","","0.00%"
"28/09/2010","19,490.0","19,470.0","19,505.0","19,400.0","","0.05%"
"27/09/2010","19,480.0","19,465.0","19,510.0","19,400.0","","-0.05%"
"24/09/2010","19,490.0","19,465.0","19,500.0","19,400.0","","0.08%"
"23/09/2010","19,475.0","19,465.0","19,515.0","19,400.0","","-0.08%"
"22/09/2010","19,490.0","19,470.0","19,505.0","19,400.0","","0.00%"
"21/09/2010","19,490.0","19,465.0","19,500.0","19,090.0","","-0.03%"
"20/09/2010","19,495.0","19,465.0","19,495.0","19,400.0","","0.00%"
"17/09/2010","19,495.0","19,460.0","19,495.0","19,400.0","","0.03%"
"16/09/2010","19,490.0","19,465.0","19,505.0","19,090.0","","0.00%"
"15/09/2010","19,490.0","19,465.0","19,500.0","19,400.0","","0.00%"
"14/09/2010","19,490.0","19,465.0","19,500.0","19,400.0","","0.00%"
"13/09/2010","19,490.0","19,465.0","19,500.0","19,400.0","","0.00%"
"10/09/2010","19,490.0","19,460.0","19,500.0","19,400.0","","0.00%"
"09/09/2010","19,490.0","19,480.0","19,500.0","19,400.0","","0.08%"
"08/09/2010","19,475.0","19,460.0","19,515.0","19,090.0","","0.00%"
"07/09/2010","19,475.0","19,460.0","19,515.0","19,090.0","","-0.05%"
"06/09/2010","19,485.0","19,465.0","19,505.0","19,400.0","","0.00%"
"03/09/2010","19,485.0","19,465.0","19,505.0","19,400.0","","-0.05%"
"02/09/2010","19,495.0","19,490.0","19,495.0","19,490.0","","0.00%"
"01/09/2010","19,495.0","19,465.0","19,495.0","19,400.0","","0.00%"
"31/08/2010","19,495.0","19,460.0","19,495.0","19,090.0","","-0.10%"
"30/08/2010","19,515.0","19,475.0","19,540.0","19,400.0","","0.18%"
"27/08/2010","19,480.0","19,470.0","19,510.0","19,090.0","","0.15%"
"26/08/2010","19,450.0","19,470.0","19,540.0","19,400.0","","-0.18%"
"25/08/2010","19,485.0","19,470.0","19,505.0","19,090.0","","0.00%"
"24/08/2010","19,485.0","19,480.0","19,505.0","19,400.0","","0.18%"
"23/08/2010","19,450.0","19,470.0","19,540.0","19,090.0","","-0.15%"
"20/08/2010","19,480.0","19,450.0","19,510.0","19,090.0","","-0.08%"
"19/08/2010","19,495.0","19,400.0","19,495.0","19,090.0","","0.18%"
"18/08/2010","19,460.0","19,220.0","19,530.0","19,080.0","","1.89%"
"17/08/2010","19,099.0","19,220.0","19,221.0","19,050.0","","0.05%"
"16/08/2010","19,090.0","19,220.0","19,230.0","19,050.0","","-0.93%"
"13/08/2010","19,270.0","19,220.0","19,270.0","19,050.0","","0.90%"
"12/08/2010","19,099.0","19,200.0","19,221.0","19,050.0","","0.02%"
"11/08/2010","19,095.0","19,098.0","19,103.0","19,050.0","","-0.81%"
"10/08/2010","19,250.0","19,190.0","19,250.0","19,000.0","","0.81%"
"09/08/2010","19,095.0","19,080.0","19,103.0","19,000.0","","0.00%"
"06/08/2010","19,095.0","19,080.0","19,103.0","19,000.0","","-0.70%"
"05/08/2010","19,230.0","19,080.0","19,230.0","19,000.0","","0.71%"
"04/08/2010","19,095.0","19,080.0","19,103.0","19,000.0","","-0.70%"
"03/08/2010","19,230.0","19,180.0","19,230.0","19,000.0","","0.81%"
"02/08/2010","19,075.0","19,200.0","19,225.0","19,000.0","","0.00%"
"30/07/2010","19,075.0","19,080.0","19,123.0","19,000.0","","0.00%"
"29/07/2010","19,075.0","19,080.0","19,120.0","19,000.0","","-0.60%"
"28/07/2010","19,190.0","19,090.0","19,195.0","19,000.0","","0.50%"
"27/07/2010","19,095.0","19,090.0","19,100.0","19,000.0","","-0.01%"
"26/07/2010","19,096.0","19,090.0","19,099.0","19,000.0","","-0.01%"
"23/07/2010","19,097.5","19,070.0","19,097.5","19,000.0","","0.01%"
"22/07/2010","19,096.0","19,090.0","19,099.0","19,000.0","","-0.01%"
"21/07/2010","19,097.5","19,090.0","19,097.5","19,000.0","","0.03%"
"20/07/2010","19,092.5","19,090.0","19,102.5","19,000.0","","-0.51%"
"19/07/2010","19,190.0","19,050.0","19,195.0","19,000.0","","0.51%"
"16/07/2010","19,092.5","19,050.0","19,097.5","19,000.0","","-0.01%"
"15/07/2010","19,095.0","19,050.0","19,100.0","19,000.0","","0.10%"
"14/07/2010","19,075.0","19,050.0","19,120.0","19,000.0","","-0.10%"
"13/07/2010","19,095.0","19,050.0","19,100.0","19,000.0","","-0.29%"
"12/07/2010","19,150.0","19,070.0","19,195.0","18,900.0","","0.29%"
"09/07/2010","19,095.0","19,070.0","19,100.0","19,000.0","","0.00%"
"08/07/2010","19,095.0","19,092.0","19,100.0","19,000.0","","0.50%"
"07/07/2010","19,000.0","18,900.0","19,195.0","18,900.0","","-0.47%"
"06/07/2010","19,090.0","18,900.0","19,105.0","18,900.0","","-0.01%"
"05/07/2010","19,092.5","19,090.0","19,102.5","18,900.0","","0.08%"
"02/07/2010","19,077.5","18,900.0","19,107.5","18,900.0","","0.09%"
"01/07/2010","19,060.0","19,070.0","19,130.0","19,000.0","","-0.10%"
"30/06/2010","19,080.0","19,050.0","19,100.0","19,000.0","","0.08%"
"29/06/2010","19,065.0","19,000.0","19,095.0","18,900.0","","0.34%"
"28/06/2010","19,000.0","19,000.0","19,075.0","18,900.0","","0.03%"
"25/06/2010","18,995.0","18,900.0","19,025.0","18,900.0","","0.00%"
"24/06/2010","18,995.0","18,960.0","19,015.0","18,900.0","","0.13%"
"23/06/2010","18,970.0","18,900.0","19,002.0","18,900.0","","0.03%"
"22/06/2010","18,965.0","18,945.0","18,997.0","18,900.0","","-0.03%"
"21/06/2010","18,970.0","18,940.0","18,990.0","18,900.0","","-0.16%"
"18/06/2010","19,000.0","18,950.0","19,070.0","18,900.0","","0.00%"
"17/06/2010","19,000.0","18,950.0","19,070.0","18,900.0","","0.13%"
"16/06/2010","18,975.0","18,950.0","18,985.0","18,940.0","","-0.03%"
"15/06/2010","18,980.0","18,950.0","18,990.0","18,940.0","","0.00%"
"14/06/2010","18,980.0","18,950.0","18,990.0","18,940.0","","0.03%"
"11/06/2010","18,975.0","18,960.0","19,000.0","18,940.0","","-0.05%"
"10/06/2010","18,985.0","18,900.0","19,000.0","18,900.0","","0.00%"
"09/06/2010","18,985.0","18,965.0","19,000.0","18,875.0","","0.00%"
"08/06/2010","18,985.0","18,900.0","18,990.0","18,875.0","","-0.03%"
"07/06/2010","18,990.0","18,970.0","19,010.0","18,875.0","","0.05%"
"04/06/2010","18,980.0","18,970.0","18,995.0","18,875.0","","-0.03%"
"03/06/2010","18,985.0","18,970.0","19,000.0","18,700.0","","-0.01%"
"02/06/2010","18,987.5","18,970.0","18,997.5","18,870.0","","0.52%"
"01/06/2010","18,890.0","18,970.0","19,005.0","18,850.0","","0.08%"
"31/05/2010","18,875.0","18,970.0","19,005.0","18,850.0","","-0.61%"
"28/05/2010","18,990.0","18,970.0","19,005.0","18,930.0","","0.00%"
"27/05/2010","18,990.0","18,970.0","19,010.0","18,930.0","","-0.05%"
"26/05/2010","19,000.0","18,900.0","19,090.0","18,890.0","","0.03%"
"25/05/2010","18,995.0","18,980.0","19,015.0","18,895.0","","0.03%"
"24/05/2010","18,990.0","18,900.0","19,005.0","18,900.0","","-0.03%"
"21/05/2010","18,995.0","18,980.0","19,015.0","18,920.0","","0.05%"
"20/05/2010","18,985.0","18,970.0","19,015.0","18,920.0","","-0.05%"
"19/05/2010","18,995.0","18,980.0","19,025.0","18,920.0","","-0.08%"
"18/05/2010","19,010.0","18,970.0","19,050.0","18,900.0","","-0.03%"
"17/05/2010","19,015.0","18,970.0","19,035.0","18,850.0","","-0.05%"
"14/05/2010","19,025.0","18,980.0","19,045.0","18,800.0","","0.18%"
"13/05/2010","18,990.0","19,000.0","19,070.0","18,800.0","","-0.16%"
"12/05/2010","19,020.0","18,920.0","19,120.0","18,800.0","","0.05%"
"11/05/2010","19,010.0","19,000.0","19,060.0","18,800.0","","-0.08%"
"10/05/2010","19,025.0","18,825.0","19,055.0","18,800.0","","0.13%"
"07/05/2010","19,000.0","18,955.0","19,050.0","18,800.0","","0.11%"
"06/05/2010","18,980.0","18,950.0","18,990.0","18,800.0","","0.03%"
"05/05/2010","18,975.0","18,950.0","18,995.0","18,920.0","","-0.08%"
"04/05/2010","18,990.0","18,940.0","19,020.0","18,920.0","","0.08%"
"03/05/2010","18,975.0","18,940.0","19,040.0","18,875.0","","0.00%"
"30/04/2010","18,975.0","18,875.0","18,975.0","18,875.0","","-0.01%"
"29/04/2010","18,977.5","18,875.0","18,997.5","18,860.0","","0.07%"
"28/04/2010","18,965.0","18,880.0","18,995.0","18,850.0","","-0.08%"
"27/04/2010","18,980.0","18,960.0","19,070.0","18,800.0","","0.03%"
"26/04/2010","18,975.0","18,970.0","18,995.0","18,850.0","","-0.03%"
"23/04/2010","18,980.0","18,950.0","19,050.0","18,880.0","","0.05%"
"22/04/2010","18,970.0","18,950.0","18,990.0","18,800.0","","-0.03%"
"21/04/2010","18,975.0","18,975.0","19,000.0","18,820.0","","-0.03%"
"20/04/2010","18,980.0","18,965.0","18,995.0","18,820.0","","-0.08%"
"19/04/2010","18,995.0","18,950.0","19,005.0","18,800.0","","0.11%"
"16/04/2010","18,975.0","18,950.0","19,025.0","18,850.0","","-0.07%"
"15/04/2010","18,987.5","18,950.0","19,107.5","18,900.0","","-0.09%"
"14/04/2010","19,005.0","19,000.0","19,045.0","18,890.0","","-0.05%"
"13/04/2010","19,015.0","19,020.0","19,125.0","18,900.0","","-0.16%"
"12/04/2010","19,045.0","19,020.0","19,115.0","18,900.0","","-0.03%"
"09/04/2010","19,050.0","19,020.0","19,120.0","18,900.0","","0.00%"
"08/04/2010","19,050.0","18,950.0","19,120.0","18,900.0","","-0.03%"
"07/04/2010","19,055.0","19,020.0","19,115.0","18,900.0","","0.03%"
"06/04/2010","19,050.0","19,000.0","19,180.0","18,800.0","","-0.21%"
"05/04/2010","19,090.0","19,050.0","19,100.0","18,800.0","","0.05%"
"02/04/2010","19,080.0","19,080.0","19,110.0","18,800.0","","-0.10%"
"01/04/2010","19,100.0","19,000.0","19,190.0","18,800.0","","0.05%"
"31/03/2010","19,090.0","19,070.0","19,100.0","18,800.0","","-0.05%"
"30/03/2010","19,100.0","19,070.0","19,190.0","18,800.0","","0.08%"
"29/03/2010","19,085.0","19,070.0","19,105.0","18,800.0","","0.00%"
"26/03/2010","19,085.0","19,070.0","19,105.0","18,800.0","","-0.03%"
"25/03/2010","19,090.0","19,075.0","19,100.0","18,600.0","","1.09%"
"24/03/2010","18,885.0","19,070.0","19,305.0","18,670.0","","0.00%"
"23/03/2010","18,885.0","19,070.0","19,305.0","18,670.0","","-0.03%"
"22/03/2010","18,890.0","19,060.0","19,410.0","18,680.0","","0.00%"
"19/03/2010","18,890.0","19,080.0","19,300.0","18,680.0","","-0.01%"
"18/03/2010","18,892.5","19,080.0","19,297.5","18,685.0","","0.07%"
"17/03/2010","18,880.0","19,090.0","19,310.0","18,660.0","","-0.05%"
"16/03/2010","18,890.0","19,090.0","19,300.0","18,680.0","","0.00%"
"15/03/2010","18,890.0","19,075.0","19,300.0","18,680.0","","-0.03%"
"12/03/2010","18,895.0","19,090.0","19,295.0","18,690.0","","0.00%"
"11/03/2010","18,895.0","19,080.0","19,295.0","18,690.0","","0.03%"
"10/03/2010","18,890.0","19,075.0","19,300.0","18,680.0","","0.05%"
"09/03/2010","18,880.0","19,050.0","19,310.0","18,660.0","","-0.05%"
"08/03/2010","18,890.0","19,050.0","19,300.0","18,680.0","","0.00%"
"05/03/2010","18,890.0","19,080.0","19,300.0","18,680.0","","0.00%"
"04/03/2010","18,890.0","19,080.0","19,300.0","18,680.0","","-0.03%"
"03/03/2010","18,895.0","19,080.0","19,295.0","18,690.0","","0.24%"
"02/03/2010","18,850.0","19,000.0","19,340.0","18,600.0","","0.00%"
"01/03/2010","18,850.0","19,080.0","19,340.0","18,600.0","","-1.05%"
"26/02/2010","19,050.0","19,070.0","19,330.0","18,650.0","","0.93%"
"25/02/2010","18,875.0","19,070.0","19,305.0","18,459.0","","-0.40%"
"24/02/2010","18,950.0","19,030.0","19,280.0","18,650.0","","0.45%"
"23/02/2010","18,865.0","19,000.0","19,325.0","18,459.0","","-0.32%"
"22/02/2010","18,925.0","18,750.0","19,265.0","18,550.0","","0.40%"
"19/02/2010","18,850.0","18,700.0","19,250.0","18,500.0","","0.53%"
"18/02/2010","18,750.0","18,750.0","18,950.0","18,550.0","","0.00%"
"17/02/2010","18,750.0","18,750.0","18,950.0","18,550.0","","-0.79%"
"16/02/2010","18,900.0","18,700.0","18,900.0","18,700.0","","0.00%"
"15/02/2010","18,900.0","18,700.0","18,900.0","18,700.0","","0.00%"
"12/02/2010","18,900.0","18,700.0","19,200.0","18,550.0","","0.24%"
"11/02/2010","18,855.0","18,469.0","18,855.0","18,469.0","","2.06%"
"10/02/2010","18,474.0","18,469.0","18,482.0","18,465.0","","0.00%"
"09/02/2010","18,474.0","18,475.0","18,480.0","18,460.0","","0.00%"
"08/02/2010","18,474.0","18,469.0","18,482.0","18,465.0","","0.00%"
"05/02/2010","18,474.0","18,469.0","18,480.0","18,459.0","","0.00%"
"04/02/2010","18,474.0","18,474.0","18,479.0","18,459.0","","0.00%"
"03/02/2010","18,474.0","18,469.0","18,479.0","18,459.0","","0.00%"
"02/02/2010","18,474.5","18,469.0","18,478.5","18,465.0","","0.00%"
"01/02/2010","18,474.0","18,474.0","18,479.0","18,460.0","","0.00%"
"29/01/2010","18,474.0","18,469.0","18,480.0","18,465.0","","0.02%"
"28/01/2010","18,469.5","18,469.0","18,483.5","18,460.0","","-0.02%"
"27/01/2010","18,474.0","18,469.0","18,479.0","18,460.0","","0.00%"
"26/01/2010","18,474.0","18,469.0","18,479.0","18,450.0","","0.00%"
"25/01/2010","18,474.0","18,469.0","18,479.0","18,450.0","","0.00%"
"22/01/2010","18,474.0","18,469.0","18,479.0","18,450.0","","0.00%"
"21/01/2010","18,474.0","18,469.0","18,479.0","18,450.0","","-0.01%"
"20/01/2010","18,476.5","18,469.0","18,477.5","18,450.0","","0.01%"
"19/01/2010","18,474.0","18,469.0","18,479.0","17,835.0","","0.00%"
"18/01/2010","18,474.0","18,469.0","18,480.0","18,450.0","","0.02%"
"15/01/2010","18,469.5","18,474.0","18,483.5","18,450.0","","-0.02%"
"14/01/2010","18,474.0","18,474.0","18,480.0","18,450.0","","0.00%"
"13/01/2010","18,474.0","18,474.0","18,479.0","18,450.0","","0.00%"
"12/01/2010","18,474.0","18,469.0","18,479.0","18,450.0","","0.00%"
"11/01/2010","18,474.0","18,474.0","18,479.0","18,450.0","","0.00%"
"08/01/2010","18,474.0","18,469.0","18,479.0","18,450.0","","-0.01%"
"07/01/2010","18,476.5","18,469.0","18,477.5","18,450.0","","0.01%"
"06/01/2010","18,474.0","18,469.0","18,482.0","18,469.0","","0.00%"
"05/01/2010","18,474.0","18,474.0","18,482.0","18,450.0","","0.00%"
"04/01/2010","18,474.0","18,469.0","18,479.0","18,450.0","","0.00%"
"01/01/2010","18,474.0","18,469.0","18,474.0","18,469.0","","0.00%"
"31/12/2009","18,474.0","18,469.0","18,482.0","18,450.0","","0.00%"
"30/12/2009","18,474.0","18,475.0","18,482.0","18,450.0","","0.00%"
"29/12/2009","18,474.0","18,469.0","18,479.0","18,450.0","","0.00%"
"28/12/2009","18,474.0","18,469.0","18,482.0","18,450.0","","0.01%"
"25/12/2009","18,472.0","18,464.0","18,484.0","18,464.0","","-0.02%"
"24/12/2009","18,475.0","18,475.0","18,479.0","18,450.0","","0.00%"
"23/12/2009","18,475.0","18,474.0","18,479.0","18,450.0","","0.00%"
"22/12/2009","18,474.5","18,469.0","18,481.5","18,450.0","","0.00%"
"21/12/2009","18,475.0","18,474.0","18,479.0","18,450.0","","-0.01%"
"18/12/2009","18,476.5","18,469.0","18,477.5","18,450.0","","0.06%"
"17/12/2009","18,464.5","18,469.0","18,489.5","18,450.0","","0.54%"
"16/12/2009","18,364.5","18,475.0","18,589.5","18,250.0","","-0.05%"
"15/12/2009","18,374.0","18,700.0","18,805.0","18,269.0","","0.00%"
"14/12/2009","18,374.0","18,469.0","18,805.0","18,269.0","","-0.01%"
"11/12/2009","18,376.5","18,700.0","18,802.5","18,274.0","","0.01%"
"10/12/2009","18,374.0","18,469.0","18,855.0","18,269.0","","-2.01%"
"09/12/2009","18,750.0","18,700.0","18,800.0","18,268.0","","-0.53%"
"08/12/2009","18,850.0","18,600.0","18,850.0","18,450.0","","2.59%"
"07/12/2009","18,374.0","18,469.0","18,579.0","18,269.0","","-0.04%"
"04/12/2009","18,380.5","18,471.0","18,580.5","18,280.0","","-0.01%"
"03/12/2009","18,382.0","19,150.0","19,251.0","18,281.0","","0.01%"
"02/12/2009","18,381.0","18,476.0","18,592.0","18,276.0","","-4.27%"
"01/12/2009","19,200.0","19,000.0","19,250.0","18,000.0","","4.43%"
"30/11/2009","18,385.0","19,000.0","19,110.0","18,000.0","","-0.03%"
"27/11/2009","18,391.0","18,487.0","18,597.0","17,600.0","","-0.52%"
"26/11/2009","18,487.5","18,485.0","18,497.5","17,805.0","","3.62%"
"25/11/2009","17,841.0","17,881.0","17,926.0","17,685.0","","-0.36%"
"24/11/2009","17,905.0","17,877.0","17,980.0","17,805.0","","0.17%"
"23/11/2009","17,875.5","17,873.0","17,879.5","17,850.0","","-0.25%"
"20/11/2009","17,920.0","17,870.0","17,975.0","17,820.0","","0.27%"
"19/11/2009","17,872.5","17,872.0","17,875.5","17,850.0","","-0.29%"
"18/11/2009","17,925.0","17,865.0","17,974.0","17,825.0","","0.32%"
"17/11/2009","17,868.0","17,868.0","17,876.0","17,850.0","","-0.02%"
"16/11/2009","17,871.5","17,869.0","17,875.5","17,850.0","","0.01%"
"13/11/2009","17,869.5","17,867.0","17,873.5","17,850.0","","-0.20%"
"12/11/2009","17,905.0","17,868.0","17,956.0","17,820.0","","0.22%"
"11/11/2009","17,865.0","17,865.0","17,873.0","17,850.0","","-0.22%"
"10/11/2009","17,905.0","17,825.0","17,951.0","17,820.0","","0.22%"
"09/11/2009","17,866.5","17,859.0","17,870.5","17,850.0","","-0.02%"
"06/11/2009","17,870.0","17,857.0","17,916.0","17,820.0","","-0.03%"
"05/11/2009","17,875.0","17,854.0","17,912.0","17,825.0","","-0.06%"
"04/11/2009","17,885.0","17,855.0","17,913.0","17,835.0","","-0.03%"
"03/11/2009","17,891.0","17,853.0","17,912.0","17,840.0","","0.01%"
"02/11/2009","17,890.0","17,851.0","17,910.0","17,835.0","","-0.28%"
"30/10/2009","17,940.0","17,852.0","17,961.0","17,835.0","","0.00%"
"29/10/2009","17,940.0","17,849.0","17,957.0","17,840.0","","0.00%"
"28/10/2009","17,940.0","17,847.0","17,957.0","17,835.0","","0.03%"
"27/10/2009","17,935.0","17,848.0","17,956.0","17,825.0","","0.06%"
"26/10/2009","17,925.0","17,850.0","17,954.0","17,815.0","","0.06%"
"23/10/2009","17,915.0","17,851.0","17,955.0","17,815.0","","-0.08%"
"22/10/2009","17,930.0","17,847.0","17,961.0","17,825.0","","0.14%"
"21/10/2009","17,905.0","17,845.0","17,954.0","17,805.0","","0.00%"
"20/10/2009","17,905.0","17,844.0","17,953.0","17,805.0","","0.00%"
"19/10/2009","17,905.0","17,842.0","17,951.0","17,800.0","","0.03%"
"16/10/2009","17,900.0","17,843.0","17,952.0","17,800.0","","0.00%"
"15/10/2009","17,900.0","17,844.0","17,953.0","17,800.0","","0.03%"
"14/10/2009","17,895.0","17,847.0","17,930.0","17,815.0","","0.27%"
"13/10/2009","17,846.5","17,848.0","17,858.5","17,840.0","","-0.02%"
"12/10/2009","17,850.5","17,841.0","17,850.5","17,835.0","","0.04%"
"09/10/2009","17,844.0","17,844.0","17,853.0","17,835.0","","-0.02%"
"08/10/2009","17,847.0","17,838.0","17,847.0","17,835.0","","0.02%"
"07/10/2009","17,843.5","17,836.0","17,847.5","17,835.0","","0.01%"
"06/10/2009","17,842.0","17,842.0","17,851.0","17,835.0","","-0.01%"
"05/10/2009","17,844.5","17,835.0","17,844.5","17,835.0","","0.03%"
"02/10/2009","17,839.0","17,834.0","17,848.0","17,834.0","","0.01%"
"01/10/2009","17,837.0","17,832.0","17,845.0","17,832.0","","-0.02%"
"30/09/2009","17,840.5","17,831.0","17,840.5","17,831.0","","-0.01%"
"29/09/2009","17,841.5","17,833.0","17,842.5","17,833.0","","0.00%"
"28/09/2009","17,842.0","17,834.0","17,844.0","17,834.0","","0.03%"
"25/09/2009","17,837.0","17,832.0","17,845.0","17,820.0","","-0.01%"
"24/09/2009","17,838.5","17,831.0","17,842.5","17,820.0","","0.05%"
"23/09/2009","17,829.0","17,828.0","17,846.0","17,820.0","","-0.06%"
"22/09/2009","17,839.0","17,830.0","17,840.0","17,820.0","","0.04%"
"21/09/2009","17,832.0","17,832.0","17,840.0","17,820.0","","-0.01%"
"18/09/2009","17,834.0","17,825.0","17,835.0","17,820.0","","0.03%"
"17/09/2009","17,829.0","17,824.0","17,838.0","17,820.0","","-0.02%"
"16/09/2009","17,832.5","17,826.0","17,834.5","17,820.0","","-0.01%"
"15/09/2009","17,834.0","17,830.0","17,834.0","17,820.0","","0.01%"
"14/09/2009","17,832.5","17,823.0","17,832.5","17,820.0","","0.04%"
"11/09/2009","17,825.5","17,821.0","17,835.5","17,820.0","","-0.02%"
"10/09/2009","17,829.5","17,822.0","17,833.5","17,820.0","","0.00%"
"09/09/2009","17,829.5","17,820.0","17,829.5","17,820.0","","0.02%"
"08/09/2009","17,826.5","17,817.0","17,826.5","17,815.0","","0.04%"
"07/09/2009","17,820.0","17,815.0","17,829.0","17,806.0","","-0.01%"
"04/09/2009","17,821.5","17,814.0","17,825.5","17,806.0","","0.00%"
"03/09/2009","17,821.0","17,821.0","17,830.0","17,806.0","","0.01%"
"02/09/2009","17,820.0","17,815.0","17,820.0","17,815.0","","0.00%"
"01/09/2009","17,820.0","17,815.0","17,829.0","17,806.0","","0.01%"
"31/08/2009","17,819.0","17,813.0","17,826.0","17,806.0","","0.02%"
"28/08/2009","17,815.5","17,811.0","17,825.5","17,810.0","","-0.03%"
"27/08/2009","17,821.5","17,812.0","17,821.5","17,810.0","","0.04%"
"26/08/2009","17,815.0","17,810.0","17,824.0","17,810.0","","-0.02%"
