Date,Close,Open,High,Low,Volume,Change%
2023-03-30,1005.02,1007.92,1011.45,1004.33,413770,0.33
2023-03-29,1001.73,1000.8,1001.73,994.43,311350,0.2
2023-03-28,999.71,1002.85,1005.89,997.76,417480,0.13
2023-03-27,998.42,994.17,1000.49,989.55,380000,0.55
2023-03-24,992.92,991.11,997.13,989.3,374280,0.46
2023-03-23,988.34,979.31,988.34,975.64,281970,0.48
2023-03-22,983.59,978.39,986.29,978.39,290320,0.57
2023-03-21,978.03,974.25,978.23,960.82,293200,1.01
2023-03-20,968.22,985.06,985.42,966.64,348670,-2.16
2023-03-17,989.57,995.13,996.6,985.8,398590,0.12
2023-03-16,988.39,996.86,998.53,982.78,348510,-1.52
2023-03-15,1003.61,981.43,1003.66,981.43,402630,2.66
2023-03-14,977.65,989.52,991.17,973.47,408310,-1.37
2023-03-13,991.19,985.45,995.55,984.69,383610,-0.01
2023-03-10,991.28,989.92,993.38,984.34,329080,-0.37
2023-03-09,994.97,988.48,1000.28,988.02,413990,0.85
2023-03-08,986.6,964.65,986.6,963.89,338540,1.37
2023-03-07,973.26,971.46,980.51,969.54,313050,1.15
2023-03-06,962.16,968.97,977.99,961.71,275420,0.32
2023-03-03,959.1,974.78,978.66,958.32,267340,-1.51
2023-03-02,973.84,977.27,981.88,970.78,218000,-0.35
2023-03-01,977.28,957.75,977.28,947.54,325810,1.9
2023-02-28,959.07,962.48,969.48,954.01,222580,0.36
2023-02-27,955.64,974.85,974.85,953.14,330840,-2.15
2023-02-24,976.6,994.35,994.36,974.03,235820,-1.91
2023-02-23,995.59,994.97,995.61,972.17,417380,-0.03
2023-02-22,995.9,1022.33,1022.33,995.9,499640,-2.81
2023-02-21,1024.73,1033.84,1039.53,1024.73,424080,-0.56
2023-02-20,1030.5,999.25,1030.5,999.25,449040,3.1
2023-02-17,999.5,1000.12,1003.79,993.66,294630,0.01
2023-02-16,999.38,991.79,999.38,985.85,293190,1.21
2023-02-15,987.42,977.48,992.67,974.12,348960,0.87
2023-02-14,978.9,982.92,985.41,974.5,243460,-0.21
2023-02-13,980.97,990.27,991.77,968.83,405140,-1.41
2023-02-10,995.02,1006.86,1009.27,994.96,282770,-1.12
2023-02-09,1006.33,1013.32,1018.57,1006.33,260930,-0.87
2023-02-08,1015.19,1015.45,1023.82,1004.71,335200,0.3
2023-02-07,1012.11,1036.15,1038.58,1011.69,427810,-2.22
2023-02-06,1035.14,1026.47,1035.14,1017.02,291840,0.84
2023-02-03,1026.48,1035.31,1037.2,1022.98,365330,-0.72
2023-02-02,1033.93,1037.99,1041.42,1025.15,411340,0.03
2023-02-01,1033.58,1072.83,1075.5,1033.58,722830,-3.38
2023-01-31,1069.79,1058.06,1069.79,1046.5,461800,0.97
2023-01-30,1059.49,1074.38,1074.68,1059.49,515120,-1.24
2023-01-27,1072.82,1070.53,1081.67,1068.6,413780,0.87
2023-01-19,1063.59,1052.79,1065.7,1051.71,424870,0.63
2023-01-18,1056.96,1050.03,1058.36,1047.2,390610,1.03
2023-01-17,1046.19,1023.39,1046.19,1023.39,449290,2.43
2023-01-16,1021.42,1019.28,1022.57,1013.84,288120,0.45
2023-01-13,1016.87,1019.24,1024.0,1011.47,354590,0.31
2023-01-12,1013.73,1017.33,1019.72,1008.01,277420,0.0
2023-01-11,1013.71,1015.76,1024.66,1013.16,377490,0.33
2023-01-10,1010.36,1012.14,1014.72,1001.02,299880,-0.03
2023-01-09,1010.69,1016.32,1019.75,1007.55,278400,0.17
2023-01-06,1008.96,1012.79,1025.94,1005.29,467830,-0.47
2023-01-05,1013.72,1006.76,1017.35,1003.99,360140,0.96
2023-01-04,1004.09,1005.88,1012.1,1000.67,384290,0.22
2023-01-03,1001.87,969.98,1001.87,969.74,368220,3.7
2022-12-30,966.09,971.63,972.64,963.81,241750,0.07
2022-12-29,965.4,971.2,977.11,965.4,264720,-0.6
2022-12-28,971.26,965.2,977.25,954.3,290450,0.92
2022-12-27,962.45,940.12,965.16,937.38,374110,2.32
2022-12-26,940.64,982.4,982.92,940.64,409560,-4.42
2022-12-23,984.09,987.49,989.26,973.9,313770,-0.47
2022-12-22,988.7,985.02,996.09,979.43,399580,0.5
2022-12-21,983.76,994.14,994.64,963.62,507310,-0.1
2022-12-20,984.79,1001.9,1004.43,969.35,693810,-1.95
2022-12-19,1004.38,1017.91,1033.49,1004.38,625740,-1.34
2022-12-16,1018.01,1011.54,1028.99,1009.45,596820,-0.15
2022-12-15,1019.55,1007.99,1024.21,1007.81,501040,0.96
2022-12-14,1009.89,1008.97,1023.04,1006.65,482450,0.14
2022-12-13,1008.45,991.99,1008.45,981.44,550540,1.88
2022-12-12,989.81,1017.44,1022.61,989.81,602760,-2.18
2022-12-09,1011.92,1013.9,1019.71,998.9,553020,0.37
2022-12-08,1008.16,1001.93,1031.18,999.79,648200,1.9
2022-12-07,989.35,995.04,1006.46,980.51,568130,-0.91
2022-12-06,998.44,1042.66,1044.28,998.44,1000000,-4.48
2022-12-05,1045.23,1030.96,1052.76,1030.96,814720,1.73
2022-12-02,1027.49,978.81,1027.49,976.54,779100,4.51
2022-12-01,983.13,999.69,1012.05,981.05,933400,-0.52
2022-11-30,988.24,974.22,988.24,961.36,746650,2.06
2022-11-29,968.32,949.15,968.32,936.9,820980,2.51
2022-11-28,944.64,919.15,945.09,918.24,661510,3.89
2022-11-25,909.27,891.91,909.27,891.59,402340,2.84
2022-11-24,884.13,877.01,885.64,868.45,346490,0.2
2022-11-23,882.33,884.82,895.48,878.04,354470,-0.8
2022-11-22,889.41,894.94,922.23,883.66,751340,-0.65
2022-11-21,895.23,906.49,907.94,890.96,371840,-1.02
2022-11-18,904.47,899.97,909.54,875.04,619960,0.3
2022-11-17,901.73,876.1,905.25,876.1,446160,3.04
2022-11-16,875.14,817.43,875.45,803.8,676330,3.88
2022-11-15,842.48,858.13,861.61,832.13,424720,-3.7
2022-11-14,874.88,886.16,886.16,857.71,437420,-1.9
2022-11-11,891.84,895.05,906.79,887.79,478420,0.57
2022-11-10,886.76,918.51,918.51,877.19,485890,-4.59
2022-11-09,929.42,933.02,944.13,921.44,371090,-0.29
2022-11-08,932.11,909.54,932.81,904.23,393720,0.67
2022-11-07,925.89,948.75,954.46,923.26,382700,-2.95
2022-11-04,954.06,967.11,968.57,933.22,522549,-2.7
2022-11-03,980.58,968.78,985.51,967.73,291050,-0.12
2022-11-02,981.76,993.39,995.23,978.82,360640,-1.18
2022-11-01,993.49,986.76,1004.41,986.76,442290,0.83
2022-10-31,985.36,986.79,991.27,960.6,437590,-0.39
2022-10-28,989.18,998.46,1006.28,986.71,365380,-0.08
2022-10-27,990.02,951.81,990.02,946.93,416490,4.11
2022-10-26,950.93,957.91,961.52,939.96,242770,-0.31
2022-10-25,953.92,936.29,968.7,913.78,492680,1.54
2022-10-24,939.43,975.07,977.43,928.48,376130,-3.66
2022-10-21,975.11,1019.1,1019.1,967.24,456520,-4.18
2022-10-20,1017.68,1018.29,1024.69,1009.02,249080,-0.38
2022-10-19,1021.57,1027.53,1028.97,1013.8,235670,-0.43
2022-10-18,1025.94,1030.79,1035.55,1020.11,322720,0.91
2022-10-17,1016.72,1015.93,1016.72,996.45,289790,-0.75
2022-10-14,1024.4,1028.57,1032.97,1019.06,359960,1.23
2022-10-13,1011.97,998.21,1011.97,987.72,269250,1.37
2022-10-12,998.27,965.31,1001.62,961.81,375280,3.41
2022-10-11,965.37,996.33,996.33,953.74,417920,-3.72
2022-10-10,1002.68,984.81,1012.42,973.93,387860,0.33
2022-10-07,999.39,1020.48,1022.51,986.79,567790,-3.87
2022-10-06,1039.57,1075.53,1077.68,1036.87,334870,-3.23
2022-10-05,1074.28,1065.86,1082.57,1064.79,266170,2.37
2022-10-04,1049.46,1071.75,1074.96,1043.86,354510,-0.88
2022-10-03,1058.77,1100.82,1102.55,1054.32,338120,-4.57
2022-09-30,1109.45,1098.67,1114.38,1080.28,411580,0.33
2022-09-29,1105.85,1126.56,1136.4,1105.85,264580,-1.29
2022-09-28,1120.32,1133.15,1137.42,1119.19,308920,-1.74
2022-09-27,1140.16,1148.37,1152.18,1139.25,267080,-0.44
2022-09-26,1145.19,1159.13,1162.43,1131.76,476340,-2.76
2022-09-23,1177.67,1189.31,1192.39,1176.01,272850,-1.07
2022-09-22,1190.39,1175.97,1190.39,1171.3,285310,0.38
2022-09-21,1185.93,1190.9,1193.2,1181.25,213010,-0.9
2022-09-20,1196.7,1189.72,1196.7,1176.84,272780,1.16
2022-09-19,1182.99,1209.16,1211.05,1179.52,431050,-2.24
2022-09-16,1210.14,1221.82,1224.85,1206.7,405720,-1.17
2022-09-15,1224.43,1229.28,1230.88,1222.8,264110,0.17
2022-09-14,1222.37,1209.68,1223.43,1208.4,407410,-0.46
2022-09-13,1228.07,1230.96,1232.21,1223.6,292130,-0.06
2022-09-12,1228.83,1236.72,1238.33,1228.83,267720,-0.11
2022-09-09,1230.24,1225.01,1230.24,1209.0,382450,1.08
2022-09-08,1217.15,1232.49,1232.63,1217.15,353650,-0.55
2022-09-07,1223.85,1255.34,1255.81,1223.85,547030,-2.66
2022-09-06,1257.32,1257.77,1265.01,1257.0,362740,0.07
2022-09-05,1256.38,1258.08,1262.7,1253.31,314020,-0.16
2022-08-31,1258.36,1250.94,1261.93,1249.39,307090,0.31
2022-08-30,1254.53,1253.7,1265.71,1251.75,322740,0.08
2022-08-29,1253.51,1254.84,1254.84,1231.64,538590,-1.04
2022-08-26,1266.72,1275.43,1278.58,1264.37,401590,-0.43
2022-08-25,1272.19,1261.65,1272.24,1261.65,365320,1.07
2022-08-24,1258.71,1256.68,1262.31,1254.27,333650,0.39
2022-08-23,1253.82,1234.87,1253.82,1234.81,341530,0.79
2022-08-22,1244.03,1250.95,1253.08,1238.08,351190,-0.6
2022-08-19,1251.55,1256.15,1260.67,1245.97,375650,-0.43
2022-08-18,1256.97,1256.99,1266.85,1252.48,368610,-0.16
2022-08-17,1259.04,1259.36,1264.2,1255.79,419520,0.15
2022-08-16,1257.15,1255.7,1258.97,1253.03,393020,0.13
2022-08-15,1255.46,1248.17,1255.91,1247.04,409790,1.11
2022-08-12,1241.68,1230.43,1241.68,1227.12,335430,0.83
2022-08-11,1231.47,1244.86,1251.59,1226.38,494330,-0.63
2022-08-10,1239.31,1240.33,1244.4,1238.11,374200,-0.25
2022-08-09,1242.37,1242.46,1246.17,1236.26,411350,0.34
2022-08-08,1238.1,1233.13,1241.09,1232.24,386340,0.38
2022-08-05,1233.39,1231.83,1234.6,1226.16,405340,-0.13
2022-08-04,1234.97,1235.01,1240.28,1229.61,437740,0.32
2022-08-03,1230.97,1217.48,1231.63,1215.25,471690,0.54
2022-08-02,1224.3,1216.56,1224.79,1211.35,465760,0.62
2022-08-01,1216.7,1191.83,1216.7,1191.83,477680,2.09
2022-07-29,1191.79,1202.01,1202.07,1191.79,351760,-0.37
2022-07-28,1196.16,1179.48,1201.57,1179.48,415150,1.42
2022-07-27,1179.45,1174.7,1179.45,1168.67,252450,0.37
2022-07-26,1175.15,1180.02,1184.87,1174.67,248850,-0.45
2022-07-25,1180.43,1185.98,1188.54,1177.08,254680,-0.6
2022-07-22,1187.53,1195.66,1199.31,1187.53,281290,-0.44
2022-07-21,1192.74,1187.83,1197.53,1187.63,316240,0.58
2022-07-20,1185.85,1179.37,1190.45,1177.4,362120,1.32
2022-07-19,1170.45,1170.67,1172.46,1161.39,291340,-0.07
2022-07-18,1171.29,1180.58,1181.09,1169.42,298110,-0.3
2022-07-15,1174.82,1178.45,1184.65,1173.3,367880,-0.12
2022-07-14,1176.26,1165.07,1177.39,1164.36,315080,0.56
2022-07-13,1169.68,1170.72,1178.66,1167.54,307770,-0.19
2022-07-12,1171.95,1154.58,1171.95,1152.4,300650,1.46
2022-07-11,1155.08,1167.6,1168.21,1146.24,317000,-1.64
2022-07-08,1174.34,1174.88,1178.58,1167.28,299350,0.61
2022-07-07,1167.22,1151.45,1167.22,1147.04,231590,1.35
2022-07-06,1151.69,1179.79,1179.79,1151.69,331760,-2.53
2022-07-05,1181.62,1195.95,1197.74,1180.14,353780,-0.94
2022-07-04,1192.85,1198.73,1204.95,1188.34,268730,-0.11
2022-07-01,1194.16,1186.47,1197.9,1163.83,312510,0.39
2022-06-30,1189.5,1216.05,1217.36,1189.5,310630,-2.05
2022-06-29,1214.42,1202.0,1216.96,1201.87,331490,0.02
2022-06-28,1214.12,1196.27,1215.5,1191.87,349130,1.4
2022-06-27,1197.34,1181.36,1197.34,1180.9,285420,1.62
2022-06-24,1178.27,1182.27,1188.88,1178.27,257519,-0.24
2022-06-23,1181.06,1161.5,1181.06,1155.29,249370,1.7
2022-06-22,1161.32,1164.4,1171.76,1153.99,344990,0.51
2022-06-21,1155.46,1155.36,1172.84,1146.33,417560,-0.76
2022-06-20,1164.33,1200.46,1205.64,1162.12,408020,-3.0
2022-06-17,1200.28,1196.87,1203.21,1174.93,465170,-1.93
2022-06-16,1223.95,1216.79,1233.37,1210.86,356790,1.89
2022-06-15,1201.23,1217.63,1221.12,1178.39,419490,-1.1
2022-06-14,1214.61,1201.51,1227.05,1198.82,342360,-0.07
2022-06-13,1215.45,1245.48,1255.18,1215.45,447710,-4.99
2022-06-10,1279.23,1289.88,1303.54,1279.23,370690,-1.62
2022-06-09,1300.35,1302.21,1304.24,1291.46,293790,0.1
2022-06-08,1299.04,1284.27,1305.08,1280.54,365010,1.7
2022-06-07,1277.33,1274.41,1277.33,1247.27,385870,-0.15
2022-06-06,1279.29,1284.17,1293.84,1275.43,332180,-0.19
2022-06-03,1281.77,1280.65,1285.89,1267.37,260200,0.15
2022-06-02,1279.87,1294.15,1297.75,1273.99,327960,-0.9
2022-06-01,1291.48,1285.45,1294.91,1276.47,312850,0.21
2022-05-31,1288.77,1296.49,1296.49,1280.43,320960,-0.64
2022-05-30,1297.08,1291.4,1297.4,1284.67,284120,0.64
2022-05-27,1288.85,1267.9,1291.66,1267.03,331000,1.79
2022-05-26,1266.14,1268.25,1275.61,1260.56,306550,-0.01
2022-05-25,1266.33,1232.56,1266.33,1229.04,390310,3.23
2022-05-24,1226.68,1210.82,1226.68,1193.17,313730,1.35
2022-05-23,1210.34,1241.37,1241.46,1199.81,306640,-2.03
2022-05-20,1235.46,1235.54,1248.17,1226.25,280530,0.14
2022-05-19,1233.78,1205.84,1240.97,1203.9,296180,-0.04
2022-05-18,1234.3,1235.27,1246.66,1218.48,333650,0.95
2022-05-17,1222.72,1155.28,1222.72,1147.46,350700,5.19
2022-05-16,1162.39,1199.56,1205.95,1160.47,362790,-0.87
2022-05-13,1172.6,1227.38,1232.13,1167.8,476100,-4.66
2022-05-12,1229.9,1284.86,1286.51,1229.9,326530,-5.2
2022-05-11,1297.38,1290.5,1300.87,1272.21,231280,0.68
2022-05-10,1288.61,1258.9,1288.61,1227.63,386920,1.98
2022-05-09,1263.57,1306.37,1308.79,1257.46,413310,-4.61
2022-05-06,1324.63,1350.61,1350.61,1324.38,338030,-2.47
2022-05-05,1358.12,1362.52,1362.86,1328.65,326770,0.65
2022-05-04,1349.34,1372.85,1372.94,1349.34,293530,-1.94
2022-04-29,1376.0,1355.9,1376.75,1350.22,329130,1.46
2022-04-28,1356.25,1357.77,1365.72,1349.77,267300,-0.13
2022-04-27,1357.98,1346.35,1361.54,1319.65,280090,0.7
2022-04-26,1348.52,1294.35,1348.52,1264.81,429000,2.5
2022-04-25,1315.66,1391.65,1392.98,1307.75,439600,-5.46
2022-04-22,1391.65,1392.83,1407.51,1363.25,447040,0.65
2022-04-21,1382.64,1387.45,1406.17,1368.74,473850,-0.69
2022-04-20,1392.24,1406.8,1417.16,1392.24,405450,-1.1
2022-04-19,1407.69,1441.34,1449.21,1407.69,404780,-2.09
2022-04-18,1437.72,1463.21,1463.21,1430.7,483070,-1.97
2022-04-15,1466.58,1485.91,1490.22,1464.08,406780,-1.53
2022-04-14,1489.33,1498.0,1502.72,1488.34,293790,-0.36
2022-04-13,1494.67,1475.7,1494.67,1465.21,378440,1.62
2022-04-12,1470.83,1500.71,1503.27,1470.83,386170,-1.58
2022-04-08,1494.39,1515.3,1520.99,1494.39,422750,-1.42
2022-04-07,1515.9,1537.33,1539.45,1515.9,468940,-1.22
2022-04-06,1534.69,1519.62,1536.78,1515.13,538600,0.53
2022-04-05,1526.58,1530.78,1537.35,1526.34,381920,-0.47
2022-04-04,1533.73,1544.6,1544.81,1533.73,458580,0.26
2022-04-01,1529.68,1497.7,1529.68,1494.2,501930,2.0
2022-03-31,1499.71,1499.1,1506.39,1495.68,337050,0.23
2022-03-30,1496.26,1496.8,1510.04,1488.92,470630,-0.34
2022-03-29,1501.3,1487.28,1502.78,1487.28,347970,1.06
2022-03-28,1485.61,1500.54,1500.54,1475.1,547000,-1.01
2022-03-25,1500.7,1500.42,1504.09,1496.25,382260,0.1
2022-03-24,1499.19,1505.36,1506.87,1496.78,410560,-0.35
2022-03-23,1504.44,1509.29,1515.96,1504.06,439010,-0.18
2022-03-22,1507.11,1501.03,1511.39,1500.48,489680,0.78
2022-03-21,1495.49,1472.97,1495.49,1472.97,386540,1.75
2022-03-18,1469.74,1467.3,1476.03,1467.3,403350,0.44
2022-03-17,1463.36,1472.33,1472.6,1463.28,370980,-0.08
2022-03-16,1464.5,1465.7,1468.2,1459.53,299230,0.44
2022-03-15,1458.1,1448.73,1458.75,1441.8,376030,0.66
2022-03-14,1448.6,1460.18,1462.76,1442.3,475970,-1.24
2022-03-11,1466.85,1476.71,1479.97,1458.41,496750,-0.76
2022-03-10,1478.09,1478.08,1490.62,1478.08,357220,0.27
2022-03-09,1474.14,1476.31,1480.68,1460.62,531230,0.15
2022-03-08,1471.89,1484.87,1492.55,1470.45,591500,-1.59
2022-03-07,1495.71,1498.56,1504.06,1490.93,530740,-0.74
2022-03-04,1506.83,1506.64,1512.4,1503.47,509160,0.22
2022-03-03,1503.55,1488.26,1503.55,1483.22,555410,1.55
2022-03-02,1480.61,1497.18,1498.49,1474.96,585250,-1.29
2022-03-01,1499.95,1496.85,1503.61,1493.79,478720,0.48
2022-02-28,1492.72,1501.87,1507.73,1489.08,434600,-0.6
2022-02-25,1501.67,1504.71,1513.47,1501.67,461490,0.51
2022-02-24,1493.99,1509.81,1513.29,1469.17,678200,-1.06
2022-02-23,1510.01,1506.38,1518.89,1504.97,403790,0.59
2022-02-22,1501.1,1506.66,1506.66,1479.87,535130,-0.45
2022-02-21,1507.93,1502.73,1514.14,1498.06,422960,0.35
2022-02-18,1502.62,1491.7,1503.95,1490.01,410690,-0.18
2022-02-17,1505.37,1490.61,1505.37,1490.61,363300,1.02
2022-02-16,1490.17,1498.31,1498.44,1485.47,370140,0.01
2022-02-15,1490.01,1470.54,1491.59,1467.98,366100,1.54
2022-02-14,1467.36,1487.75,1496.95,1467.36,506590,-2.47
2022-02-11,1504.56,1501.42,1509.62,1499.55,375130,-0.08
2022-02-10,1505.82,1512.4,1514.31,1494.47,411840,-0.15
2022-02-09,1508.03,1505.43,1518.71,1504.49,496080,0.34
2022-02-08,1502.85,1492.98,1507.24,1490.14,464690,0.49
2022-02-07,1495.5,1501.3,1507.64,1495.5,359250,0.74
2022-01-28,1484.58,1469.83,1487.5,1468.73,407460,0.94
2022-01-27,1470.75,1476.26,1484.21,1461.73,326850,-0.66
2022-01-26,1480.53,1478.98,1488.92,1476.12,486300,0.43
2022-01-25,1474.2,1426.56,1474.2,1423.4,425060,2.96
2022-01-24,1431.79,1463.64,1465.68,1427.09,493200,-2.62
2022-01-21,1470.35,1468.08,1476.91,1463.51,478250,0.6
2022-01-20,1461.6,1442.27,1466.96,1437.65,423090,1.19
2022-01-19,1444.44,1436.36,1448.41,1435.53,325080,0.55
2022-01-18,1436.61,1435.58,1451.9,1424.6,437420,-0.85
2022-01-17,1448.93,1502.89,1506.75,1448.93,571460,-3.47
2022-01-14,1500.95,1496.69,1510.29,1485.94,405360,-0.32
2022-01-13,1505.81,1523.83,1532.38,1504.3,584010,-0.99
2022-01-12,1520.92,1496.19,1520.92,1474.89,673090,1.34
2022-01-11,1500.82,1516.17,1522.89,1497.68,672930,-0.89
2022-01-10,1514.3,1539.02,1547.54,1514.3,734370,-1.65
2022-01-07,1539.67,1550.34,1552.06,1539.67,514240,-0.41
2022-01-06,1545.98,1539.11,1555.77,1537.93,609130,0.23
2022-01-05,1542.45,1551.82,1557.61,1542.45,579300,-0.4
2022-01-04,1548.7,1524.78,1551.99,1524.78,477190,1.6
2021-12-31,1524.25,1513.55,1524.48,1513.48,459620,0.99
2021-12-30,1509.27,1507.08,1515.48,1507.08,378740,0.14
2021-12-29,1507.14,1521.43,1523.6,1507.14,424100,-0.6
2021-12-28,1516.26,1511.5,1519.15,1503.29,509150,0.76
2021-12-27,1504.87,1500.42,1506.61,1484.94,390850,0.82
2021-12-24,1492.58,1473.74,1493.68,1466.54,459280,1.81
2021-12-23,1466.01,1491.46,1492.83,1455.19,676140,-1.65
2021-12-22,1490.57,1499.74,1503.73,1484.71,565830,-0.17
2021-12-21,1493.14,1488.35,1498.46,1485.79,486180,0.2
2021-12-20,1490.15,1496.37,1497.12,1482.96,491790,-0.15
2021-12-17,1492.37,1493.65,1498.42,1490.63,572270,0.27
2021-12-16,1488.31,1496.63,1497.19,1481.29,489950,-0.09
2021-12-15,1489.61,1489.93,1496.96,1481.92,476930,0.08
2021-12-14,1488.45,1488.18,1499.63,1481.78,477510,0.01
2021-12-13,1488.31,1485.74,1493.0,1483.86,454980,0.59
2021-12-10,1479.63,1485.72,1491.61,1477.14,436750,-0.43
2021-12-09,1486.05,1464.16,1486.05,1464.16,345470,1.09
2021-12-08,1470.04,1469.0,1479.42,1464.33,408890,0.39
2021-12-07,1464.27,1445.33,1464.27,1437.21,384900,2.27
2021-12-06,1431.72,1465.11,1472.47,1415.88,589000,-2.1
2021-12-03,1462.41,1511.01,1513.46,1462.41,559860,-2.67
2021-12-02,1502.58,1513.91,1516.22,1502.58,406150,-0.51
2021-12-01,1510.29,1499.61,1510.29,1492.87,455360,0.68
2021-11-30,1500.02,1524.01,1526.54,1492.2,613160,-0.63
2021-11-29,1509.51,1490.92,1514.91,1490.92,569910,-0.52
2021-11-26,1517.47,1529.78,1537.69,1514.74,587220,-0.42
2021-11-25,1523.89,1519.68,1527.97,1514.63,569190,0.81
2021-11-24,1511.65,1486.31,1513.57,1482.18,682070,2.05
2021-11-23,1481.33,1463.89,1481.33,1458.02,452200,0.96
2021-11-22,1467.24,1467.56,1486.7,1462.74,683130,0.2
2021-11-19,1464.26,1477.7,1490.23,1444.98,815560,-0.49
2021-11-18,1471.49,1482.93,1484.57,1471.49,593680,-0.5
2021-11-17,1478.94,1474.71,1481.05,1471.13,420660,0.3
2021-11-16,1474.5,1482.18,1487.84,1468.75,602840,-0.8
2021-11-15,1486.4,1492.32,1492.55,1477.01,634600,0.21
2021-11-12,1483.23,1468.45,1483.89,1458.7,456430,1.16
2021-11-11,1466.2,1473.65,1478.6,1453.19,665350,-0.33
2021-11-10,1471.1,1473.18,1476.48,1463.44,515030,0.1
2021-11-09,1469.59,1477.99,1482.43,1465.5,540560,-0.22
2021-11-08,1472.84,1467.34,1478.1,1463.97,575650,0.61
2021-11-05,1463.93,1461.31,1467.22,1453.56,425080,0.44
2021-11-04,1457.56,1456.08,1462.46,1448.82,434010,0.14
2021-11-03,1455.47,1461.71,1470.79,1447.57,792370,0.04
2021-11-02,1454.95,1443.26,1454.95,1443.26,501400,0.8
2021-11-01,1443.45,1454.56,1457.94,1439.31,605920,-0.48
2021-10-29,1450.46,1448.59,1454.62,1441.34,506320,0.19
2021-10-28,1447.69,1440.84,1448.74,1433.55,451420,0.85
2021-10-27,1435.42,1410.48,1435.42,1408.29,481530,2.15
2021-10-26,1405.19,1394.51,1405.34,1387.39,370280,0.54
2021-10-25,1397.66,1411.22,1411.52,1397.66,456240,-0.71
2021-10-22,1407.64,1410.51,1413.56,1404.16,379430,0.18
2021-10-21,1405.06,1418.37,1419.32,1405.06,374090,-0.66
2021-10-20,1414.35,1418.6,1423.94,1396.84,400440,-0.07
2021-10-19,1415.27,1418.83,1420.44,1410.97,336350,-0.18
2021-10-18,1417.81,1418.48,1424.84,1413.68,438280,0.24
2021-10-15,1414.44,1417.32,1420.96,1409.11,390610,0.12
2021-10-14,1412.73,1412.53,1419.21,1408.63,397330,0.03
2021-10-13,1412.24,1417.58,1422.82,1409.91,339720,-0.18
2021-10-12,1414.81,1417.85,1420.1,1408.98,395360,0.09
2021-10-11,1413.52,1390.17,1413.58,1390.13,423880,2.04
2021-10-08,1385.22,1378.96,1385.22,1376.47,336150,0.75
2021-10-07,1374.84,1377.03,1379.77,1372.73,376060,0.25
2021-10-06,1371.47,1371.03,1371.47,1365.57,361600,0.42
2021-10-05,1365.74,1356.61,1365.81,1355.13,367620,0.92
2021-10-04,1353.26,1352.43,1358.39,1342.93,455950,0.12
2021-10-01,1351.64,1360.07,1363.75,1348.97,394530,-0.85
2021-09-30,1363.18,1359.61,1369.81,1362.21,274230,0.26
2021-09-29,1359.61,1359.41,1361.94,1348.82,352770,-0.12
2021-09-28,1361.2,1342.06,1363.2,1337.88,337620,1.02
2021-09-27,1347.41,1375.49,1376.52,1347.41,410950,-1.86
2021-09-24,1372.9,1375.96,1378.61,1369.5,361390,-0.07
2021-09-23,1373.88,1377.66,1382.96,1371.76,445730,0.12
2021-09-22,1372.2,1367.74,1372.74,1359.04,374010,0.61
2021-09-21,1363.9,1358.24,1370.79,1349.16,470810,-0.68
2021-09-20,1373.18,1383.55,1388.71,1370.07,483710,0.14
2021-09-17,1371.31,1365.85,1374.67,1365.63,467730,0.65
2021-09-16,1362.39,1366.29,1367.93,1357.04,304020,0.19
2021-09-15,1359.81,1347.81,1361.82,1347.33,322710,0.55
2021-09-14,1352.37,1359.07,1362.67,1350.51,362970,-0.53
2021-09-13,1359.57,1366.71,1369.03,1358.92,441010,-0.41
2021-09-10,1365.23,1368.91,1370.51,1364.73,321120,0.04
2021-09-09,1364.66,1352.21,1366.02,1351.12,369000,0.9
2021-09-08,1352.51,1363.85,1364.65,1348.54,374060,-0.66
2021-09-07,1361.48,1366.8,1372.78,1359.35,522690,-0.12
2021-09-06,1363.05,1354.49,1364.05,1352.79,549470,1.11
2021-09-01,1348.15,1344.72,1353.88,1343.83,429610,-0.02
2021-08-31,1348.47,1353.21,1354.69,1345.21,458080,-0.01
2021-08-30,1348.61,1342.82,1350.09,1337.47,403490,1.17
2021-08-27,1332.97,1315.84,1332.97,1305.63,449140,0.69
2021-08-26,1323.84,1338.17,1340.98,1318.99,340660,-0.8
2021-08-25,1334.49,1326.33,1335.17,1316.51,320310,0.79
2021-08-24,1323.99,1324.22,1331.65,1313.48,433330,0.17
2021-08-23,1321.77,1350.24,1354.3,1321.77,529610,-2.62
2021-08-20,1357.29,1399.28,1400.84,1343.03,803990,-3.52
2021-08-19,1406.75,1393.92,1406.75,1385.22,438660,0.92
2021-08-18,1393.86,1395.48,1403.46,1389.18,443510,-0.26
2021-08-17,1397.56,1408.96,1412.5,1392.19,493700,-0.38
2021-08-16,1402.87,1394.06,1405.51,1391.18,569890,1.19
2021-08-13,1386.36,1379.73,1386.36,1364.25,492620,0.49
2021-08-12,1379.55,1386.2,1393.87,1379.55,462750,-0.59
2021-08-11,1387.67,1396.92,1404.37,1387.67,536780,-0.49
2021-08-10,1394.57,1403.81,1406.0,1389.55,458850,-0.05
2021-08-09,1395.21,1370.57,1396.33,1366.41,440550,1.49
2021-08-06,1374.72,1384.28,1387.52,1374.72,462550,-0.55
2021-08-05,1382.34,1365.1,1383.95,1361.08,393950,1.03
2021-08-04,1368.26,1370.87,1375.21,1361.37,441440,0.25
